,Median_hh_income,Total_population,Total_white_population,Percent_white_population,Percent_black_population,Average_hh_size,Percent_hh_built_1950s,Percent_hh_built_1960s,Percent_commute_drive,Percent_commute_walk,Percent_commute_pubtransit,Percent_home_owner_units,Percent_family_hhs,Percent_ed_bachelor_higher,NAME,state,county,tract,suburb_house_decades,Suburbanism_Flag,Housing_Age_Flag,Suburbanism_Extra_Flag,Combined_Flag,GEOID
1269,57161.0,3635.0,1183.0,32.5,49.3,2.14,8.8,0.9,11.0,8.5,70.9,664.0,42.5,60.7,"Census Tract 259, New York County, New York",36,061,025900,9.700000000000001,0,0,0,0,36061025900
1270,21957.0,4348.0,1052.0,24.2,28.3,2.8,50.7,3.4,10.1,6.4,73.0,29.0,58.2,17.4,"Census Tract 299, New York County, New York",36,061,029900,54.1,0,1,0,0,36061029900
1271,152120.0,2986.0,2197.0,73.6,2.0,2.28,0.9,2.4,7.9,40.8,38.9,343.0,44.7,86.2,"Census Tract 86.01, New York County, New York",36,061,008601,3.3,0,0,0,0,36061008601
1272,167607.0,4772.0,4313.0,90.4,2.8,1.76,26.0,12.2,10.1,44.2,25.8,1896.0,47.8,83.4,"Census Tract 86.03, New York County, New York",36,061,008603,38.2,0,1,0,0,36061008603
1273,53633.0,5875.0,2351.0,40.0,42.9,2.54,5.8,7.0,2.4,6.0,80.1,245.0,42.5,44.8,"Census Tract 227, New York County, New York",36,061,022700,12.8,0,0,0,0,36061022700
1274,42924.0,6760.0,2734.0,40.4,60.5,2.51,6.3,2.2,9.1,3.1,82.3,280.0,38.8,34.3,"Census Tract 231, New York County, New York",36,061,023100,8.5,0,0,0,0,36061023100
1275,88724.0,9300.0,4643.0,49.9,12.3,2.14,2.0,5.8,4.5,5.1,84.0,934.0,52.5,70.1,"Census Tract 238.01, New York County, New York",36,061,023801,7.8,0,0,0,0,36061023801
1276,124250.0,2645.0,1602.0,60.6,21.0,2.14,0.0,2.7,4.9,6.9,78.3,8.0,52.8,41.7,"Census Tract 238.02, New York County, New York",36,061,023802,2.7,0,0,0,0,36061023802
1277,52500.0,4279.0,755.0,17.6,29.9,2.98,12.7,40.9,52.7,1.6,29.3,189.0,70.4,9.4,"Census Tract 4068.02, Nassau County, New York",36,059,406802,53.599999999999994,0,1,0,0,36059406802
1278,79775.0,4736.0,2864.0,60.5,36.5,3.35,25.8,11.8,68.9,3.2,16.3,1048.0,75.6,29.3,"Census Tract 4143.03, Nassau County, New York",36,059,414303,37.6,1,1,0,1,36059414303
1279,38448.0,3492.0,1946.0,55.7,31.6,2.97,31.5,16.2,50.5,24.7,7.6,517.0,54.3,23.0,"Census Tract 4143.04, Nassau County, New York",36,059,414304,47.7,0,1,0,0,36059414304
1280,53801.0,5361.0,913.0,17.0,36.9,3.61,6.8,13.7,44.2,4.0,32.5,179.0,71.1,15.0,"Census Tract 4068.01, Nassau County, New York",36,059,406801,20.5,0,0,0,0,36059406801
1281,61071.0,2725.0,2697.0,99.0,0.7,2.28,17.0,7.9,86.0,0.7,0.0,957.0,61.7,22.0,"Census Tract 155.03, Erie County, New York",36,029,015503,24.9,0,1,0,0,36029015503
1282,54479.0,6296.0,4907.0,77.9,20.7,2.37,9.0,7.1,92.1,1.0,0.0,1754.0,63.1,24.4,"Census Tract 1699.01, Suffolk County, New York",36,103,169901,16.1,0,0,0,0,36103169901
1283,71875.0,2413.0,2140.0,88.7,5.8,3.47,13.9,18.9,84.7,2.8,2.4,580.0,79.9,12.1,"Census Tract 1595.12, Suffolk County, New York",36,103,159512,32.8,0,1,0,0,36103159512
1284,106094.0,3010.0,2819.0,93.7,4.6,2.7,6.9,10.2,88.6,1.5,1.7,856.0,75.2,42.1,"Census Tract 1905.03, Suffolk County, New York",36,103,190503,17.1,1,0,1,0,36103190503
1285,116000.0,1628.0,1575.0,96.7,0.3,2.45,3.1,10.7,67.0,3.6,7.6,581.0,67.9,57.4,"Census Tract 1905.04, Suffolk County, New York",36,103,190504,13.799999999999999,0,0,0,0,36103190504
1286,77109.0,4324.0,4087.0,94.5,3.4,2.3,9.5,17.8,85.6,3.3,1.3,1633.0,69.4,31.2,"Census Tract 1699.02, Suffolk County, New York",36,103,169902,27.3,1,1,1,1,36103169902
1287,79760.0,3812.0,3632.0,95.3,0.0,2.36,18.9,19.0,86.3,0.0,1.0,1391.0,66.9,33.7,"Census Tract 1906.04, Suffolk County, New York",36,103,190604,37.9,1,1,1,1,36103190604
1288,-666666666.0,1306.0,641.0,49.1,46.9,-666666666.0,-666666666.0,-666666666.0,18.5,37.0,0.0,0.0,-666666666.0,9.0,"Census Tract 9830, Westchester County, New York",36,119,983000,-1333333332.0,0,0,0,0,36119983000
1289,43125.0,380.0,212.0,55.8,42.6,1.94,0.0,6.8,64.2,15.4,20.3,7.0,60.7,24.4,"Census Tract 9840, Westchester County, New York",36,119,984000,6.8,0,0,0,0,36119984000
1290,-666666666.0,2487.0,1824.0,73.3,19.9,-666666666.0,-666666666.0,-666666666.0,20.7,46.6,7.4,0.0,-666666666.0,40.0,"Census Tract 9850, Westchester County, New York",36,119,985000,-1333333332.0,0,0,0,0,36119985000
1291,66997.0,7203.0,5576.0,77.4,1.7,2.67,13.1,18.2,61.8,0.9,20.1,1562.0,77.5,52.4,"Census Tract 128.02, Westchester County, New York",36,119,012802,31.299999999999997,1,1,0,1,36119012802
1292,156393.0,6479.0,5963.0,92.0,0.3,3.14,15.6,22.6,78.9,0.3,9.5,1833.0,83.5,56.4,"Census Tract 149.01, Westchester County, New York",36,119,014901,38.2,1,1,1,1,36119014901
1293,82453.0,4584.0,4482.0,97.8,1.2,2.06,1.9,6.2,84.6,0.0,5.8,2039.0,69.2,56.3,"Census Tract 149.03, Westchester County, New York",36,119,014903,8.1,1,0,1,0,36119014903
1294,96154.0,2948.0,2786.0,94.5,0.0,2.42,3.6,2.7,76.4,2.3,8.1,1040.0,67.9,66.0,"Census Tract 149.09, Westchester County, New York",36,119,014909,6.300000000000001,1,0,1,0,36119014909
1295,81094.0,4750.0,4466.0,94.0,3.0,2.55,9.7,16.9,83.3,1.1,5.6,1299.0,67.0,31.1,"Census Tract 1906.03, Suffolk County, New York",36,103,190603,26.599999999999998,1,1,1,1,36103190603
1296,108942.0,6656.0,6084.0,91.4,5.4,2.28,9.4,5.5,65.9,5.7,10.0,2469.0,63.5,46.8,"Census Tract 2009.02, Suffolk County, New York",36,103,200902,14.9,0,0,0,0,36103200902
1297,-666666666.0,1026.0,709.0,69.1,26.3,-666666666.0,0.0,0.0,30.8,52.5,3.7,11.0,0.0,3.7,"Census Tract 265, Oneida County, New York",36,065,026500,0.0,0,0,0,0,36065026500
1298,-666666666.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,"Census Tract 9800.02, Oneida County, New York",36,065,980002,-1333333332.0,0,0,0,0,36065980002
1299,20069.0,1293.0,811.0,62.7,36.5,2.27,4.8,2.7,65.6,2.0,17.3,140.0,50.8,4.9,"Census Tract 201.02, Oneida County, New York",36,065,020102,7.5,0,0,0,0,36065020102
1300,-666666666.0,2692.0,1377.0,51.2,40.5,3.2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.5,"Census Tract 266, Oneida County, New York",36,065,026600,0.0,0,0,0,0,36065026600
1301,73622.0,2828.0,1233.0,43.6,14.2,3.14,26.8,17.6,41.8,2.0,29.2,580.0,79.3,25.4,"Census Tract 152, Bronx County, New York",36,005,015200,44.400000000000006,0,1,0,0,36005015200
1302,21436.0,7637.0,512.0,6.7,56.6,3.65,19.6,28.0,10.7,11.1,71.4,6.0,81.5,10.1,"Census Tract 147.01, Bronx County, New York",36,005,014701,47.6,0,1,0,0,36005014701
1303,19425.0,5511.0,593.0,10.8,45.0,3.3,30.3,20.6,11.0,2.7,83.4,0.0,81.4,11.8,"Census Tract 147.02, Bronx County, New York",36,005,014702,50.900000000000006,0,1,0,0,36005014702
1304,28090.0,4857.0,636.0,13.1,29.4,3.88,18.9,7.8,14.7,8.9,56.4,131.0,87.1,10.0,"Census Tract 177.01, Bronx County, New York",36,005,017701,26.7,0,1,0,0,36005017701
1305,29327.0,5522.0,786.0,14.2,38.3,3.24,9.0,3.3,19.8,6.8,63.1,210.0,65.0,16.8,"Census Tract 177.02, Bronx County, New York",36,005,017702,12.3,0,0,0,0,36005017702
1306,30587.0,5071.0,329.0,6.5,35.6,2.97,3.9,6.5,14.9,10.5,72.3,209.0,71.1,14.5,"Census Tract 179.01, Bronx County, New York",36,005,017901,10.4,0,0,0,0,36005017901
1307,19396.0,4007.0,464.0,11.6,42.1,3.47,11.3,1.5,9.2,10.3,78.5,0.0,77.9,11.0,"Census Tract 179.02, Bronx County, New York",36,005,017902,12.8,0,0,0,0,36005017902
1308,24594.0,2973.0,268.0,9.0,47.7,2.88,1.8,12.1,23.9,5.0,68.4,83.0,65.2,7.1,"Census Tract 181.01, Bronx County, New York",36,005,018101,13.9,0,0,0,0,36005018101
1309,35593.0,6247.0,913.0,14.6,40.3,3.64,6.4,3.1,9.9,5.8,74.5,42.0,77.2,16.8,"Census Tract 181.02, Bronx County, New York",36,005,018102,9.5,0,0,0,0,36005018102
1310,30990.0,3971.0,535.0,13.5,46.8,2.01,9.8,14.7,15.8,9.8,60.2,388.0,47.0,28.5,"Census Tract 183.01, Bronx County, New York",36,005,018301,24.5,0,1,0,0,36005018301
1311,33226.0,3589.0,389.0,10.8,40.2,2.83,3.6,19.3,10.4,10.5,67.9,50.0,67.4,17.8,"Census Tract 183.02, Bronx County, New York",36,005,018302,22.900000000000002,0,1,0,0,36005018302
1312,20586.0,7400.0,765.0,10.3,35.1,2.62,26.5,5.7,14.6,11.6,68.1,65.0,60.5,12.8,"Census Tract 205.01, Bronx County, New York",36,005,020501,32.2,0,1,0,0,36005020501
1313,14821.0,2034.0,180.0,8.8,37.2,2.29,4.4,8.4,29.9,2.8,64.5,76.0,50.7,16.1,"Census Tract 205.02, Bronx County, New York",36,005,020502,12.8,0,0,0,0,36005020502
1314,51457.0,9511.0,1341.0,14.1,55.5,2.41,9.7,3.3,17.6,6.6,66.4,1118.0,53.8,22.0,"Census Tract 210.01, Bronx County, New York",36,005,021001,13.0,0,0,0,0,36005021001
1315,55091.0,7201.0,1117.0,15.5,60.0,2.3,9.5,5.9,15.7,5.6,72.5,568.0,58.0,27.8,"Census Tract 210.02, Bronx County, New York",36,005,021002,15.4,0,0,0,0,36005021002
1316,26732.0,3927.0,429.0,10.9,23.5,3.24,2.2,5.8,10.8,6.2,69.0,0.0,80.4,15.5,"Census Tract 221.01, Bronx County, New York",36,005,022101,8.0,0,0,0,0,36005022101
1317,21933.0,5453.0,1008.0,18.5,27.1,3.25,11.3,11.0,13.2,3.3,70.2,36.0,67.3,10.4,"Census Tract 221.02, Bronx County, New York",36,005,022102,22.3,0,1,0,0,36005022102
1318,18428.0,5721.0,578.0,10.1,32.2,2.78,44.8,11.8,6.8,9.8,81.9,0.0,74.9,7.7,"Census Tract 51, Bronx County, New York",36,005,005100,56.599999999999994,0,1,0,0,36005005100
1319,30524.0,4298.0,1107.0,25.8,27.7,2.3,5.3,2.2,7.9,8.6,78.8,176.0,57.0,25.0,"Census Tract 63, Bronx County, New York",36,005,006300,7.5,0,0,0,0,36005006300
1320,33108.0,5142.0,1213.0,23.6,21.8,3.29,18.7,14.7,23.0,1.4,64.2,343.0,68.2,7.7,"Census Tract 76, Bronx County, New York",36,005,007600,33.4,0,1,0,0,36005007600
1321,30250.0,3877.0,1697.0,43.8,36.5,3.3,36.4,33.7,25.8,2.7,60.6,290.0,82.6,14.6,"Census Tract 90, Bronx County, New York",36,005,009000,70.1,0,1,0,0,36005009000
1322,32565.0,6424.0,505.0,7.9,34.6,3.49,7.6,8.2,23.0,18.0,51.8,123.0,73.1,9.6,"Census Tract 93, Bronx County, New York",36,005,009300,15.799999999999999,0,0,0,0,36005009300
1323,49130.0,2607.0,533.0,20.4,28.3,3.14,8.5,15.7,27.0,10.1,51.1,291.0,76.6,19.1,"Census Tract 96, Bronx County, New York",36,005,009600,24.2,0,1,0,0,36005009600
1324,23125.0,1616.0,154.0,9.5,38.4,2.83,10.4,13.0,10.2,17.3,62.4,14.0,64.3,17.7,"Census Tract 117, Bronx County, New York",36,005,011700,23.4,0,1,0,0,36005011700
1325,17905.0,1862.0,428.0,23.0,8.5,2.87,6.8,20.8,17.9,10.5,65.3,49.0,74.3,5.4,"Census Tract 159, Bronx County, New York",36,005,015900,27.6,0,1,0,0,36005015900
1326,32680.0,8449.0,940.0,11.1,51.1,2.96,0.0,0.5,12.9,14.2,64.0,40.0,69.6,13.0,"Census Tract 185, Bronx County, New York",36,005,018500,0.5,0,0,0,0,36005018500
1327,56711.0,5658.0,4608.0,81.4,11.6,2.52,14.8,43.6,52.9,6.6,30.6,1120.0,63.3,22.3,"Census Tract 128.06, Richmond County, New York",36,085,012806,58.400000000000006,0,1,0,0,36085012806
1328,74630.0,4539.0,3944.0,86.9,1.4,2.67,1.6,22.0,70.0,2.3,18.1,1222.0,69.1,27.9,"Census Tract 146.07, Richmond County, New York",36,085,014607,23.6,1,1,0,1,36085014607
1329,96616.0,3617.0,3519.0,97.3,1.0,3.18,1.4,17.0,59.1,1.9,26.0,971.0,83.3,29.9,"Census Tract 146.08, Richmond County, New York",36,085,014608,18.4,0,0,0,0,36085014608
1330,87301.0,4547.0,4396.0,96.7,0.1,2.62,4.4,18.7,64.7,0.4,28.7,1399.0,74.4,31.6,"Census Tract 170.11, Richmond County, New York",36,085,017011,23.1,1,1,1,1,36085017011
1331,91131.0,4526.0,4263.0,94.2,1.0,2.7,4.4,30.9,58.2,0.0,26.4,1352.0,78.7,29.4,"Census Tract 170.12, Richmond County, New York",36,085,017012,35.3,0,1,0,0,36085017012
1332,-666666666.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,"Census Tract 9900, Oswego County, New York",36,075,990000,-1333333332.0,0,0,0,0,36075990000
1333,121518.0,4906.0,4343.0,88.5,3.9,2.99,18.6,16.9,86.4,0.0,3.3,1525.0,83.4,48.8,"Census Tract 801.03, Dutchess County, New York",36,027,080103,35.5,1,1,1,1,36027080103
1334,93559.0,4833.0,4632.0,95.8,1.8,2.63,3.1,10.4,76.5,1.3,2.1,1457.0,79.5,38.2,"Census Tract 1800.01, Dutchess County, New York",36,027,180001,13.5,1,0,1,0,36027180001
1335,104643.0,4274.0,4080.0,95.5,2.8,2.81,15.5,10.6,75.0,1.3,10.4,1282.0,78.8,34.1,"Census Tract 1100.03, Dutchess County, New York",36,027,110003,26.1,1,1,1,1,36027110003
1336,73574.0,5597.0,4695.0,83.9,9.8,2.38,17.0,11.9,87.5,0.0,1.4,1272.0,60.5,26.8,"Census Tract 1300.03, Dutchess County, New York",36,027,130003,28.9,0,1,0,0,36027130003
1337,34042.0,4103.0,1788.0,43.6,38.2,2.7,7.4,4.9,48.4,17.0,16.7,287.0,53.1,10.7,"Census Tract 2211, Dutchess County, New York",36,027,221100,12.3,0,0,0,0,36027221100
1338,47391.0,5515.0,1093.0,19.8,42.9,4.28,15.1,33.7,44.4,4.8,19.9,436.0,65.0,9.4,"Census Tract 124.02, Rockland County, New York",36,087,012402,48.800000000000004,0,1,0,0,36087012402
1339,108476.0,4190.0,2087.0,49.8,39.0,3.35,16.7,42.2,65.8,0.7,7.4,1004.0,72.8,46.8,"Census Tract 114.05, Rockland County, New York",36,087,011405,58.900000000000006,1,1,0,1,36087011405
1340,60625.0,4563.0,3437.0,75.3,12.3,5.43,9.8,3.1,55.8,5.3,8.5,418.0,89.6,18.9,"Census Tract 121.06, Rockland County, New York",36,087,012106,12.9,0,0,0,0,36087012106
1341,25687.0,6114.0,5832.0,95.4,4.4,5.36,1.1,6.5,44.2,17.0,11.4,210.0,91.9,6.0,"Census Tract 121.05, Rockland County, New York",36,087,012105,7.6,0,0,0,0,36087012105
1342,26375.0,3219.0,3128.0,97.2,0.1,5.19,5.7,6.3,33.5,43.3,4.8,103.0,95.8,2.1,"Census Tract 115.05, Rockland County, New York",36,087,011505,12.0,0,0,0,0,36087011505
1343,24708.0,5267.0,5080.0,96.4,1.6,6.1,2.7,5.1,30.1,38.9,10.6,192.0,96.9,13.2,"Census Tract 115.06, Rockland County, New York",36,087,011506,7.8,0,0,0,0,36087011506
1344,69583.0,3195.0,2515.0,78.7,4.4,2.4,6.4,18.6,82.3,0.6,7.6,615.0,58.2,35.5,"Census Tract 119.02, Rockland County, New York",36,087,011902,25.0,0,1,0,0,36087011902
1345,41379.0,4007.0,3644.0,90.9,6.3,5.88,16.8,35.4,56.2,10.5,5.0,287.0,92.7,20.1,"Census Tract 122.04, Rockland County, New York",36,087,012204,52.2,0,1,0,0,36087012204
1346,80243.0,5004.0,4941.0,98.7,0.1,2.53,3.2,6.7,80.4,0.8,0.0,1657.0,77.0,35.7,"Census Tract 606.02, Saratoga County, New York",36,091,060602,9.9,1,0,1,0,36091060602
1347,87813.0,2816.0,2790.0,99.1,2.8,2.59,0.0,10.6,83.9,1.1,1.0,921.0,75.9,47.9,"Census Tract 614.04, Saratoga County, New York",36,091,061404,10.6,1,0,1,0,36091061404
1348,75324.0,3916.0,3514.0,89.7,4.4,2.65,2.6,5.7,88.7,0.0,0.0,999.0,72.4,42.7,"Census Tract 624.06, Saratoga County, New York",36,091,062406,8.3,1,0,1,0,36091062406
1349,84458.0,3865.0,3207.0,83.0,10.2,2.45,2.2,5.5,88.1,0.0,0.9,1045.0,63.7,49.0,"Census Tract 625.07, Saratoga County, New York",36,091,062507,7.7,0,0,0,0,36091062507
1350,91360.0,3117.0,2892.0,92.8,3.5,2.2,5.9,15.7,82.5,0.0,1.3,954.0,55.9,53.1,"Census Tract 625.09, Saratoga County, New York",36,091,062509,21.6,0,0,0,0,36091062509
1351,70610.0,2785.0,2677.0,96.1,3.3,2.22,8.2,5.3,78.5,0.0,1.1,805.0,59.7,37.5,"Census Tract 606.01, Saratoga County, New York",36,091,060601,13.5,0,0,0,0,36091060601
1352,75533.0,6303.0,6013.0,95.4,1.3,2.33,10.1,10.8,86.1,1.7,0.0,1970.0,61.1,40.9,"Census Tract 614.03, Saratoga County, New York",36,091,061403,20.9,0,0,0,0,36091061403
1353,53397.0,7323.0,6410.0,87.5,1.9,2.21,2.8,5.6,84.9,3.1,0.8,1356.0,57.7,40.1,"Census Tract 624.05, Saratoga County, New York",36,091,062405,8.399999999999999,0,0,0,0,36091062405
1354,94933.0,5540.0,4954.0,89.4,4.2,2.52,2.3,14.0,88.3,0.0,0.4,1954.0,71.4,56.8,"Census Tract 625.06, Saratoga County, New York",36,091,062506,16.3,1,0,1,0,36091062506
1355,88438.0,4527.0,4188.0,92.5,2.4,2.49,1.1,4.8,88.2,0.0,1.8,1283.0,70.8,49.8,"Census Tract 625.08, Saratoga County, New York",36,091,062508,5.9,1,0,1,0,36091062508
1356,95333.0,3877.0,1998.0,51.5,19.3,3.55,4.3,1.7,18.3,3.8,58.4,685.0,72.8,57.9,"Census Tract 1522, Kings County, New York",36,047,152200,6.0,0,0,0,0,36047152200
1357,49861.0,2046.0,2003.0,97.9,1.7,1.79,6.0,23.9,89.3,1.2,2.6,977.0,43.4,26.3,"Census Tract 148.10, Westchester County, New York",36,119,014810,29.9,0,1,0,0,36119014810
1358,134167.0,5831.0,5148.0,88.3,4.9,3.2,19.7,36.0,84.1,0.8,5.1,1771.0,85.1,55.1,"Census Tract 148.11, Westchester County, New York",36,119,014811,55.7,1,1,1,1,36119014811
1359,46429.0,2101.0,971.0,46.2,32.2,2.9,1.7,1.4,18.1,71.9,5.7,4.0,29.9,28.7,"Census Tract 9810, Westchester County, New York",36,119,981000,3.0999999999999996,0,0,0,0,36119981000
1360,-666666666.0,1642.0,583.0,35.5,61.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,-666666666.0,2.7,"Census Tract 9820, Westchester County, New York",36,119,982000,-1333333332.0,0,0,0,0,36119982000
1361,10081.0,1677.0,799.0,47.6,40.4,1.51,10.8,35.0,28.4,45.6,12.2,14.0,19.2,15.8,"Census Tract 43.01, Onondaga County, New York",36,067,004301,45.8,0,1,0,0,36067004301
1362,31065.0,2572.0,1993.0,77.5,16.3,2.63,14.2,9.2,56.1,12.9,9.1,222.0,44.5,15.2,"Census Tract 21.01, Onondaga County, New York",36,067,002101,23.4,0,1,0,0,36067002101
1363,46237.0,4741.0,3995.0,84.3,9.9,2.24,49.3,10.5,83.6,1.9,2.8,1512.0,53.9,16.0,"Census Tract 137.01, Onondaga County, New York",36,067,013701,59.8,0,1,0,0,36067013701
1364,24818.0,2548.0,1253.0,49.2,30.7,2.72,15.0,6.1,48.2,14.1,7.8,61.0,53.4,9.4,"Census Tract 5.01, Onondaga County, New York",36,067,000501,21.1,0,0,0,0,36067000501
1365,54700.0,2915.0,2655.0,91.1,11.2,2.09,16.7,2.3,81.7,4.2,5.7,470.0,26.5,47.7,"Census Tract 29.01, Onondaga County, New York",36,067,002901,19.0,0,0,0,0,36067002901
1366,81332.0,3308.0,3255.0,98.4,0.8,2.58,13.0,11.1,91.8,1.1,0.0,1035.0,72.8,33.5,"Census Tract 156.01, Onondaga County, New York",36,067,015601,24.1,1,1,1,1,36067015601
1367,38875.0,3651.0,914.0,25.0,22.5,2.69,6.7,5.7,9.5,7.1,73.9,153.0,65.7,22.7,"Census Tract 224.03, Bronx County, New York",36,005,022403,12.4,0,0,0,0,36005022403
1368,32484.0,5746.0,943.0,16.4,29.9,3.6,4.6,1.9,4.6,11.0,71.6,19.0,82.8,9.0,"Census Tract 237.03, Bronx County, New York",36,005,023703,6.5,0,0,0,0,36005023703
1369,19040.0,5601.0,470.0,8.4,26.2,3.6,6.2,2.8,14.6,4.8,72.2,72.0,79.3,8.4,"Census Tract 245.01, Bronx County, New York",36,005,024501,9.0,0,0,0,0,36005024501
1370,27813.0,3882.0,644.0,16.6,31.1,3.13,6.9,4.9,12.5,8.7,56.8,43.0,65.2,14.4,"Census Tract 245.02, Bronx County, New York",36,005,024502,11.8,0,0,0,0,36005024502
1371,42266.0,4101.0,702.0,17.1,18.1,3.2,7.5,7.2,12.8,8.0,70.1,6.0,68.3,22.8,"Census Tract 267.01, Bronx County, New York",36,005,026701,14.7,0,0,0,0,36005026701
1372,35315.0,7115.0,1075.0,15.1,23.0,2.8,16.1,3.7,20.4,10.1,58.7,208.0,70.3,19.7,"Census Tract 267.02, Bronx County, New York",36,005,026702,19.8,0,0,0,0,36005026702
1373,68240.0,7097.0,102.0,1.4,91.8,2.76,19.5,24.1,48.8,1.2,40.0,1378.0,63.8,25.2,"Census Tract 294, Queens County, New York",36,081,029400,43.6,0,1,0,0,36081029400
1374,77377.0,6241.0,5220.0,83.6,5.6,3.14,8.5,3.0,17.9,3.1,66.4,435.0,74.6,27.0,"Census Tract 613.01, Queens County, New York",36,081,061301,11.5,0,0,0,0,36081061301
1375,80774.0,2862.0,2694.0,94.1,0.5,2.69,15.7,10.5,44.5,11.4,28.1,685.0,67.6,31.4,"Census Tract 657.03, Queens County, New York",36,081,065703,26.2,0,1,0,0,36081065703
1376,107500.0,1902.0,1097.0,57.7,3.5,2.48,3.0,0.8,32.2,5.6,50.2,688.0,68.0,70.8,"Census Tract 723, Queens County, New York",36,081,072300,3.8,0,0,0,0,36081072300
1377,26341.0,7147.0,675.0,9.4,11.6,3.16,13.3,2.8,8.5,28.1,34.7,229.0,72.7,9.0,"Census Tract 849, Queens County, New York",36,081,084900,16.1,0,0,0,0,36081084900
1378,27891.0,2052.0,94.0,4.6,0.8,2.9,3.6,6.3,12.2,13.9,44.5,139.0,67.6,13.2,"Census Tract 869, Queens County, New York",36,081,086900,9.9,0,0,0,0,36081086900
1379,62961.0,2966.0,1555.0,52.4,5.0,2.37,2.8,3.5,7.7,5.6,74.8,137.0,37.0,46.0,"Census Tract 33, Queens County, New York",36,081,003300,6.3,0,0,0,0,36081003300
1380,43750.0,1090.0,599.0,55.0,14.5,2.97,3.9,1.6,20.5,12.7,62.4,27.0,69.9,41.2,"Census Tract 85, Queens County, New York",36,081,008500,5.5,0,0,0,0,36081008500
1381,45802.0,6244.0,6140.0,98.3,0.5,2.48,13.8,4.0,80.1,2.2,0.0,1982.0,70.4,16.5,"Census Tract 4907, St. Lawrence County, New York",36,089,490700,17.8,1,0,0,0,36089490700
1382,-666666666.0,1714.0,1497.0,87.3,8.7,-666666666.0,-666666666.0,-666666666.0,12.7,78.7,0.0,0.0,-666666666.0,-666666666.0,"Census Tract 4919, St. Lawrence County, New York",36,089,491900,-1333333332.0,0,0,0,0,36089491900
1383,66855.0,5083.0,4799.0,94.4,1.7,2.26,6.5,3.8,71.3,14.5,2.3,1426.0,57.2,49.3,"Census Tract 4920, St. Lawrence County, New York",36,089,492000,10.3,0,0,0,0,36089492000
1384,41083.0,4401.0,3970.0,90.2,6.8,2.16,5.4,4.0,64.1,9.6,2.7,1014.0,59.9,26.6,"Census Tract 4921, St. Lawrence County, New York",36,089,492100,9.4,0,0,0,0,36089492100
1385,45491.0,2450.0,2397.0,97.8,0.8,2.22,15.1,9.3,75.8,3.3,0.0,875.0,68.0,16.8,"Census Tract 4925, St. Lawrence County, New York",36,089,492500,24.4,1,1,0,1,36089492500
1386,54968.0,6299.0,6193.0,98.3,0.5,2.38,8.7,7.9,86.4,0.4,0.0,2126.0,68.0,28.2,"Census Tract 4923, St. Lawrence County, New York",36,089,492300,16.6,1,0,0,0,36089492300
1387,45429.0,4395.0,4331.0,98.5,1.1,2.91,5.5,5.6,72.7,2.6,0.0,1281.0,69.2,14.9,"Census Tract 4918, St. Lawrence County, New York",36,089,491800,11.1,1,0,0,0,36089491800
1388,47483.0,5852.0,5796.0,99.0,0.7,2.52,5.3,5.9,83.1,0.8,0.3,1911.0,71.3,15.4,"Census Tract 4926, St. Lawrence County, New York",36,089,492600,11.2,1,0,0,0,36089492600
1389,34651.0,7023.0,6334.0,90.2,7.2,2.47,9.3,15.0,77.6,1.2,0.0,1541.0,69.5,10.4,"Census Tract 4927, St. Lawrence County, New York",36,089,492700,24.3,1,1,0,1,36089492700
1390,50769.0,2699.0,2636.0,97.7,0.4,2.39,9.0,6.8,84.4,3.3,0.7,908.0,67.2,17.6,"Census Tract 4928, St. Lawrence County, New York",36,089,492800,15.8,1,0,0,0,36089492800
1391,47670.0,2296.0,2285.0,99.5,0.4,2.75,6.7,9.5,70.8,3.0,0.2,649.0,67.7,18.3,"Census Tract 4929, St. Lawrence County, New York",36,089,492900,16.2,0,0,0,0,36089492900
1392,43021.0,2968.0,2895.0,97.5,0.3,2.84,8.7,9.1,78.4,5.0,0.0,891.0,70.4,17.1,"Census Tract 4924, St. Lawrence County, New York",36,089,492400,17.799999999999997,0,0,0,0,36089492400
1393,61131.0,4080.0,4044.0,99.1,1.2,2.42,5.5,5.0,85.4,1.6,0.0,1437.0,67.6,17.1,"Census Tract 4913, St. Lawrence County, New York",36,089,491300,10.5,1,0,0,0,36089491300
1394,25253.0,4155.0,2884.0,69.4,29.5,1.73,10.1,8.1,60.2,23.8,9.4,399.0,37.5,3.9,"Census Tract 421, Cayuga County, New York",36,011,042100,18.2,0,0,0,0,36011042100
1395,-666666666.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,"Census Tract 9902, Cayuga County, New York",36,011,990200,-1333333332.0,0,0,0,0,36011990200
